#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
AIP	9049	0.2500	0.6011	0.0057	0.4924	0.3339	0.0000	0.5001	0.5001	0.5000	0	Acromegaly (ORPHA:963): Eczema (HP:0000964)-Acne (HP:0001061), Thrombocytopenia (HP:0001873)-Acanthosis nigricans (HP:0000956), Decreased mean platelet volume (HP:0005537)-Acanthosis nigricans (HP:0000956), Otitis media (HP:0000388)-Acne (HP:0001061), Hematochezia (HP:0002573)-Hypertension (HP:0000822), 	Eczema (HP:0000964)-petechiae (MP:0008816), Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 			Proximity to BAZ1A Thrombocytopenia (HP:0001873)-increased mean platelet volume (MP:0002599), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Hematochezia (HP:0002573)-abnormal stomach morphology (MP:0000470), 	
FO681492.1	102724488	0.0000	0.8708	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIAA0232	9778	0.0000	0.8637	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SYNE2	23224	0.2522	0.5319	0.0031	0.2273	0.1759	0.0000	0.5043	0.5043	0.5000	0	Autosomal dominant Emery-Dreifuss muscular dystrophy (ORPHA:98853): Thrombocytopenia (HP:0001873)-Ichthyosis (HP:0008064), Decreased mean platelet volume (HP:0005537)-Ichthyosis (HP:0008064), Hematochezia (HP:0002573)-Supraventricular arrhythmia (HP:0005115), 	Eczema (HP:0000964)-abnormal keratinocyte morphology (MP:0002655), 		Proximity to TINF2 associated with Dyskeratosis congenita, autosomal dominant 3 (OMIM:613990): Eczema (HP:0000964)-Bone marrow hypocellularity (HP:0005528), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Bone marrow hypocellularity (HP:0005528), 	Proximity to TINF2 Eczema (HP:0000964)-dermatitis (MP:0001194), Thrombocytopenia (HP:0001873)-pancytopenia (MP:0005152), Decreased mean platelet volume (HP:0005537)-pancytopenia (MP:0005152), Otitis media (HP:0000388)-dermatitis (MP:0001194), 	
NBPF14	25832	0.0000	0.8149	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MRPS36	92259	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FCGBP	8857	0.0000	0.7904	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MROH7	374977	0.0000	0.7781	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DDX59	83479	0.5000	0.2117	0.0021	0.1532	0.3327	0.0000	0.5000	0.5000	1.0000	0	Orofaciodigital syndrome type 5 (ORPHA:2919): Eczema (HP:0000964)-Tetralogy of Fallot (HP:0001636), Hematochezia (HP:0002573)-Aganglionic megacolon (HP:0002251), 	Eczema (HP:0000964)-abnormal coat/hair pigmentation (MP:0002075), Thrombocytopenia (HP:0001873)-increased hematocrit (MP:0002608), Decreased mean platelet volume (HP:0005537)-increased hematocrit (MP:0002608), 			Proximity to GPR107 Thrombocytopenia (HP:0001873)-increased mean platelet volume (MP:0002599), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	
F7	2155	0.5527	0.1434	0.0020	0.5527	0.3136	0.0000	0.5031	0.5527	1.0000	0	Congenital factor VII deficiency (ORPHA:327): Eczema (HP:0000964)-Bruising susceptibility (HP:0000978), Hematochezia (HP:0002573)-Gastrointestinal hemorrhage (HP:0002239), 	Hematochezia (HP:0002573)-internal hemorrhage (MP:0001634), 		Proximity to F5 associated with Congenital factor V deficiency (ORPHA:326): Eczema (HP:0000964)-Spontaneous hematomas (HP:0007420), Hematochezia (HP:0002573)-Hematochezia (HP:0002573), 	Proximity to F5 Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 	
LRRFIP1	9208	0.5016	0.1935	0.0018	0.0000	0.1812	0.0000	0.5016	0.5016	1.0000	0		Eczema (HP:0000964)-abnormal skin coloration (MP:0011239), 		Proximity to MYD88 associated with Waldenström macroglobulinemia (ORPHA:33226): Eczema (HP:0000964)-Vasculitis (HP:0002633), Thrombocytopenia (HP:0001873)-Normocytic anemia (HP:0001897), Decreased mean platelet volume (HP:0005537)-Normocytic anemia (HP:0001897), Otitis media (HP:0000388)-Vasculitis (HP:0002633), Hematochezia (HP:0002573)-Gastrointestinal hemorrhage (HP:0002239), 	Proximity to MYD88 Eczema (HP:0000964)-bronchiolitis (MP:0031054), Thrombocytopenia (HP:0001873)-increased dendritic cell number (MP:0008126), Otitis media (HP:0000388)-bronchiolitis (MP:0031054), Hematochezia (HP:0002573)-rectal hemorrhage (MP:0003293), 	Proximity to MYD88 Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount intermediate cell mass of mesoderm hematopoietic multipotent progenitor cell (ZP:0006556), Decreased mean platelet volume (HP:0005537)-abnormal(ly) decreased amount intermediate cell mass of mesoderm hematopoietic multipotent progenitor cell (ZP:0006556), 
NACAD	23148	0.5001	0.1942	0.0018	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to SRP54 associated with Shwachman-Diamond syndrome (ORPHA:811): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Eczema (HP:0000964), Hematochezia (HP:0002573)-Malabsorption (HP:0002024), 		
AHNAK2	113146	0.0000	0.7587	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FAM189B	10712	0.0000	0.7071	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CEP170B	283638	0.0000	0.7000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CUBN	8029	0.5008	0.1199	0.0009	0.3231	0.0000	0.0000	0.5008	0.5008	1.0000	0	Imerslund-Grasbeck syndrome 1 (OMIM:261100): Eczema (HP:0000964)-Megaloblastic anemia (HP:0001889), Thrombocytopenia (HP:0001873)-Megaloblastic anemia (HP:0001889), Decreased mean platelet volume (HP:0005537)-Megaloblastic anemia (HP:0001889), Otitis media (HP:0000388)-Megaloblastic anemia (HP:0001889), 			Proximity to LMBRD1 associated with Methylmalonic aciduria and homocystinuria, cblF type (OMIM:277380): Eczema (HP:0000964)-Skin rash (HP:0000988), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Skin rash (HP:0000988), Hematochezia (HP:0002573)-Feeding difficulties in infancy (HP:0008872), 	Proximity to LMBRD1 Hematochezia (HP:0002573)-abnormal cardiac cell glucose uptake (MP:0004039), 	
ZNF280A	129025	0.5000	0.0957	0.0007	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to CHD2 Thrombocytopenia (HP:0001873)-decreased mean platelet volume (MP:0008935), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	
PRB3	5544	0.0000	0.6449	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF11	200030	0.0000	0.6252	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CDH17	1015	0.5002	0.0274	0.0004	0.0000	0.3632	0.0000	0.5002	0.5002	1.0000	0		Eczema (HP:0000964)-increased susceptibility to induced colitis (MP:0008537), Otitis media (HP:0000388)-increased susceptibility to induced colitis (MP:0008537), Hematochezia (HP:0002573)-increased susceptibility to induced colitis (MP:0008537), 		Proximity to CARD14 associated with Pityriasis rubra pilaris (ORPHA:2897): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Ichthyosis (HP:0008064), Decreased mean platelet volume (HP:0005537)-Ichthyosis (HP:0008064), Otitis media (HP:0000388)-Pustule (HP:0200039), 	Proximity to CARD14 Eczema (HP:0000964)-decreased susceptibility to chemically induced skin inflammation (MP:0012573), Otitis media (HP:0000388)-decreased susceptibility to chemically induced skin inflammation (MP:0012573), 	
BEND7	222389	0.0000	0.5797	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH3	55567	0.0000	0.5680	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV4-31	-1	0.0000	0.5584	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TTLL8	164714	0.0000	0.4936	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TAS2R20	259295	0.0000	0.4894	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CSMD2	114784	0.0000	0.4512	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC099489.1	400499	0.0000	0.3995	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EFCAB8	388795	0.0000	0.3982	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ETAA1	54465	0.0000	0.3666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC005261.1	57343	0.0000	0.3382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DRICH1	51233	0.0000	0.2423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB1	10859	0.1630	0.0096	0.0000	0.0000	0.1630	0.0000	0.0000	0.1630	1.0000	0		Thrombocytopenia (HP:0001873)-increased B-1 B cell number (MP:0004977), 				
GTF2IRD2B	389524	0.0000	0.1609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
WDR97	340390	0.0000	0.0574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
